SystemID,StreetName,HouseNumber,UnitNumber,ServiceType,RFID,ContainerSize,ContainerType,TicketStatus,DateTime,UserName,Latitude,Longitude,BrokenComponent,Comments
516160,HOLSTEIN,2312,,DEL,888888889768,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516159,HOLSTEIN,2311,,DEL,888888889769,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516158,HOLSTEIN,2308,,DEL,888888889770,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516157,HOLSTEIN,2307,,DEL,888888889771,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516156,HOLSTEIN,2304,,DEL,888888889772,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516155,HOLSTEIN,2303,,DEL,888888889773,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516049,HODDAM,2660,,DEL,888888889774,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516048,HODDAM,2659,,DEL,888888889775,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516047,HODDAM,2656,,DEL,888888889776,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516046,HODDAM,2655,,DEL,888888889777,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516045,HODDAM,2652,,DEL,888888889778,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516044,HODDAM,2651,,DEL,888888889779,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516043,HODDAM,2648,,DEL,888888889780,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516042,HODDAM,2647,,DEL,888888889781,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516041,HODDAM,2644,,DEL,888888889782,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516040,HODDAM,2643,,DEL,888888889783,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516039,HODDAM,2640,,DEL,888888889784,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516038,HODDAM,2639,,DEL,888888889785,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516037,HODDAM,2636,,DEL,888888889786,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516036,HODDAM,2635,,DEL,888888889787,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516035,HODDAM,2632,,DEL,888888889788,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516034,HODDAM,2631,,DEL,888888889789,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516033,HODDAM,2628,,DEL,888888889790,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516032,HODDAM,2627,,DEL,888888889791,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516031,HODDAM,2624,,DEL,888888889792,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516030,HODDAM,2623,,DEL,888888889793,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516029,HODDAM,2620,,DEL,888888889794,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516028,HODDAM,2619,,DEL,888888889795,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516027,HODDAM,2616,,DEL,888888889796,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516026,HODDAM,2615,,DEL,888888889797,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516025,HODDAM,2612,,DEL,888888889798,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516024,HODDAM,2611,,DEL,888888889799,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516023,HODDAM,2608,,DEL,888888889800,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516022,HODDAM,2607,,DEL,888888889801,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516021,HODDAM,2604,,DEL,888888889802,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516020,HODDAM,2603,,DEL,888888889803,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516019,HODDAM,2536,,DEL,888888889804,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516018,HODDAM,2535,,DEL,888888889805,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516017,HODDAM,2532,,DEL,888888889806,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516016,HODDAM,2531,,DEL,888888889807,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516015,HODDAM,2528,,DEL,888888889808,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516014,HODDAM,2527,,DEL,888888889809,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516013,HODDAM,2524,,DEL,888888889810,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516012,HODDAM,2523,,DEL,888888889811,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516011,HODDAM,2520,,DEL,888888889812,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516010,HODDAM,2519,,DEL,888888889813,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516009,HODDAM,2516,,DEL,888888889814,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516008,HODDAM,2515,,DEL,888888889815,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516007,HODDAM,2512,,DEL,888888889816,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516006,HODDAM,2511,,DEL,888888889817,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516005,HODDAM,2508,,DEL,888888889818,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516004,HODDAM,2507,,DEL,888888889819,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516003,HODDAM,2504,,DEL,888888889820,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
516002,HODDAM,2503,,DEL,888888889821,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515403,HERON,4020,,DEL,888888889822,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515402,HERON,4019,,DEL,888888889823,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515401,HERON,4016,,DEL,888888889824,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515400,HERON,4015,,DEL,888888889825,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515399,HERON,4012,,DEL,888888889826,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515398,HERON,4011,,DEL,888888889827,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515397,HERON,4008,,DEL,888888889828,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515396,HERON,4007,,DEL,888888889829,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515395,HERON,4004,,DEL,888888889830,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515394,HERON,4003,,DEL,888888889831,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515057,HAVILAND,4652,,DEL,888888889832,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515056,HAVILAND,4651,,DEL,888888889833,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515055,HAVILAND,4648,,DEL,888888889834,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515054,HAVILAND,4647,,DEL,888888889835,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515053,HAVILAND,4644,,DEL,888888889836,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515052,HAVILAND,4643,,DEL,888888889837,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515051,HAVILAND,4640,,DEL,888888889838,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515050,HAVILAND,4639,,DEL,888888889839,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515049,HAVILAND,4636,,DEL,888888889840,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515048,HAVILAND,4635,,DEL,888888889841,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515047,HAVILAND,4632,,DEL,888888889842,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515046,HAVILAND,4631,,DEL,888888889843,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515045,HAVILAND,4628,,DEL,888888889844,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515044,HAVILAND,4627,,DEL,888888889845,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515043,HAVILAND,4624,,DEL,888888889846,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515042,HAVILAND,4620,,DEL,888888889847,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515041,HAVILAND,4612,,DEL,888888889848,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515040,HAVILAND,4608,,DEL,888888889849,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
515039,HAVILAND,4604,,DEL,888888889850,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514550,HAIDER,2443,,DEL,888888889851,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514549,HAIDER,2440,,DEL,888888889852,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514548,HAIDER,2439,,DEL,888888889853,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514547,HAIDER,2436,,DEL,888888889854,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514546,HAIDER,2435,,DEL,888888889855,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514545,HAIDER,2432,,DEL,888888889856,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514544,HAIDER,2431,,DEL,888888889857,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514543,HAIDER,2428,,DEL,888888889858,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514542,HAIDER,2427,,DEL,888888889859,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514541,HAIDER,2423,,DEL,888888889860,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514540,HAIDER,2420,,DEL,888888889861,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514539,HAIDER,2419,,DEL,888888889862,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514538,HAIDER,2415,,DEL,888888889863,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514537,HAIDER,2412,,DEL,888888889864,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514536,HAIDER,2411,,DEL,888888889865,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514535,HAIDER,2407,,DEL,888888889866,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514534,HAIDER,2404,,DEL,888888889867,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514533,HAIDER,2403,,DEL,888888889868,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514532,HAIDER,2332,,DEL,888888889869,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514531,HAIDER,2328,,DEL,888888889870,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514530,HAIDER,2327,,DEL,888888889871,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514529,HAIDER,2324,,DEL,888888889872,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514528,HAIDER,2323,,DEL,888888889873,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514527,HAIDER,2320,,DEL,888888889874,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514526,HAIDER,2319,,DEL,888888889875,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514525,HAIDER,2316,,DEL,888888889876,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514524,HAIDER,2315,,DEL,888888889877,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514523,HAIDER,2311,,DEL,888888889878,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514522,HAIDER,2308,,DEL,888888889879,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514521,HAIDER,2307,,DEL,888888889880,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514520,HAIDER,2304,,DEL,888888889881,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514519,HAIDER,2303,,DEL,888888889882,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514518,HAIDER,2260,,DEL,888888889883,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514517,HAIDER,2256,,DEL,888888889884,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514516,HAIDER,2255,,DEL,888888889885,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514515,HAIDER,2252,,DEL,888888889886,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514514,HAIDER,2251,,DEL,888888889887,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514513,HAIDER,2248,,DEL,888888889888,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514512,HAIDER,2247,,DEL,888888889889,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514511,HAIDER,2244,,DEL,888888889890,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514510,HAIDER,2243,,DEL,888888889891,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514509,HAIDER,2240,,DEL,888888889892,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514508,HAIDER,2239,,DEL,888888889893,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514507,HAIDER,2236,,DEL,888888889894,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514506,HAIDER,2235,,DEL,888888889895,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514505,HAIDER,2232,,DEL,888888889896,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514504,HAIDER,2231,,DEL,888888889897,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514503,HAIDER,2228,,DEL,888888889898,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514502,HAIDER,2227,,DEL,888888889899,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514501,HAIDER,2224,,DEL,888888889900,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514500,HAIDER,2223,,DEL,888888889901,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514499,HAIDER,2220,,DEL,888888889902,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514498,HAIDER,2219,,DEL,888888889903,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514497,HAIDER,2216,,DEL,888888889904,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514496,HAIDER,2215,,DEL,888888889905,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514495,HAIDER,2212,,DEL,888888889906,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514494,HAIDER,2211,,DEL,888888889907,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514493,HAIDER,2208,,DEL,888888889908,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514492,HAIDER,2207,,DEL,888888889909,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514491,HAIDER,2204,,DEL,888888889910,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514490,HAIDER,2124,,DEL,888888889911,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514489,HAIDER,2120,,DEL,888888889912,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514488,HAIDER,2119,,DEL,888888889913,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514487,HAIDER,2115,,DEL,888888889914,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514486,HAIDER,2111,,DEL,888888889915,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514485,HAIDER,2107,,DEL,888888889916,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
514484,HAIDER,2103,,DEL,888888889917,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512750,FROST,1767,,DEL,888888889918,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512649,FREELAND,2783,,DEL,888888889919,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512648,FREELAND,2780,,DEL,888888889920,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512647,FREELAND,2779,,DEL,888888889921,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512646,FREELAND,2776,,DEL,888888889922,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512645,FREELAND,2775,,DEL,888888889923,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512644,FREELAND,2772,,DEL,888888889924,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512643,FREELAND,2771,,DEL,888888889925,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512642,FREELAND,2768,,DEL,888888889926,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512641,FREELAND,2767,,DEL,888888889927,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512640,FREELAND,2764,,DEL,888888889928,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512639,FREELAND,2763,,DEL,888888889929,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512638,FREELAND,2760,,DEL,888888889930,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512637,FREELAND,2759,,DEL,888888889931,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512636,FREELAND,2756,,DEL,888888889932,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512635,FREELAND,2755,,DEL,888888889933,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512634,FREELAND,2752,,DEL,888888889934,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512633,FREELAND,2748,,DEL,888888889935,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512632,FREELAND,2744,,DEL,888888889936,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512631,FREELAND,2743,,DEL,888888889937,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512630,FREELAND,2740,,DEL,888888889938,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512629,FREELAND,2739,,DEL,888888889939,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512628,FREELAND,2736,,DEL,888888889940,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512627,FREELAND,2735,,DEL,888888889941,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512626,FREELAND,2732,,DEL,888888889942,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512625,FREELAND,2731,,DEL,888888889943,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512624,FREELAND,2728,,DEL,888888889944,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512623,FREELAND,2727,,DEL,888888889945,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512622,FREELAND,2724,,DEL,888888889946,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512621,FREELAND,2723,,DEL,888888889947,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512620,FREELAND,2719,,DEL,888888889948,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512619,FREELAND,2715,,DEL,888888889949,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512618,FREELAND,2711,,DEL,888888889950,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512617,FREELAND,2707,,DEL,888888889951,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512616,FREELAND,2703,,DEL,888888889952,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512615,FREELAND,2681,,DEL,888888889953,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512614,FREELAND,2679,,DEL,888888889954,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512613,FREELAND,2675,,DEL,888888889955,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512612,FREELAND,2671,,DEL,888888889956,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512611,FREELAND,2667,,DEL,888888889957,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512610,FREELAND,2663,,DEL,888888889958,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512609,FREELAND,2660,,DEL,888888889959,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512608,FREELAND,2659,,DEL,888888889960,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512607,FREELAND,2656,,DEL,888888889961,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512606,FREELAND,2655,,DEL,888888889962,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512605,FREELAND,2652,,DEL,888888889963,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512604,FREELAND,2651,,DEL,888888889964,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512603,FREELAND,2648,,DEL,888888889965,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512602,FREELAND,2647,,DEL,888888889966,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512601,FREELAND,2644,,DEL,888888889967,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512600,FREELAND,2643,,DEL,888888889968,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512599,FREELAND,2640,,DEL,888888889969,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512598,FREELAND,2636,,DEL,888888889970,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512597,FREELAND,2632,,DEL,888888889971,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512596,FREELAND,2631,,DEL,888888889972,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512595,FREELAND,2628,,DEL,888888889973,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512594,FREELAND,2627,,DEL,888888889974,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512593,FREELAND,2624,,DEL,888888889975,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512592,FREELAND,2623,,DEL,888888889976,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512591,FREELAND,2620,,DEL,888888889977,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512590,FREELAND,2619,,DEL,888888889978,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512589,FREELAND,2616,,DEL,888888889979,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512588,FREELAND,2615,,DEL,888888889980,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512587,FREELAND,2612,,DEL,888888889981,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512586,FREELAND,2611,,DEL,888888889982,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512585,FREELAND,2608,,DEL,888888889983,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512584,FREELAND,2607,,DEL,888888889984,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512583,FREELAND,2604,,DEL,888888889985,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512582,FREELAND,2603,,DEL,888888889986,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512581,FREELAND,2536,,DEL,888888889987,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512580,FREELAND,2535,,DEL,888888889988,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512579,FREELAND,2532,,DEL,888888889989,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512578,FREELAND,2531,,DEL,888888889990,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512577,FREELAND,2528,,DEL,888888889991,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512576,FREELAND,2527,,DEL,888888889992,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512575,FREELAND,2524,,DEL,888888889993,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512574,FREELAND,2523,,DEL,888888889994,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512573,FREELAND,2520,,DEL,888888889995,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512572,FREELAND,2519,,DEL,888888889996,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512571,FREELAND,2516,,DEL,888888889997,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
512570,FREELAND,2515,,DEL,888888889998,96,Recycle,COMPLETED,08/03/2014 08:24:50,100PERCENT,,,,
